1,0,4a649249f964a52048c61fe3,15,4bab6d05f964a52089a83ae3,21
97,1,3fd66200f964a52064ec1ee3,16,3fd66200f964a520e7ed1ee3,17,3fd66200f964a52008ec1ee3,19
98,1,4ae4dabaf964a520d99e21e3,16
99,0,4b05a60cf964a5202de022e3,9,40eb3d00f964a520250a1fe3,15
100,0,4b05a60cf964a5202de022e3,13
101,0,4b05a60cf964a5202de022e3,8
102,0,4f7ef90ee4b079381bb14835,8,4b05a60cf964a5202de022e3,8
103,1,4bd4b86a6798ef3b8743628d,15
104,1,4b0ae389f964a5207e2923e3,13
105,0,4b05a60cf964a5202de022e3,10
106,0,42829c80f964a5205e221fe3,8,4b05a60cf964a5202de022e3,9
107,1,4b0ae389f964a5207e2923e3,15
108,0,4b05a60cf964a5202de022e3,10
109,0,4f7ef90ee4b079381bb14835,8,4b05a60cf964a5202de022e3,9
110,0,42829c80f964a5205e221fe3,8
111,0,4b05a60cf964a5202de022e3,9
112,0,4b05a60cf964a5202de022e3,9
113,0,4a3408e3f964a5209a9b1fe3,18
114,0,4b05a60cf964a5202de022e3,11
115,0,4b05a60cf964a5202de022e3,13
116,0,4f7ef90ee4b079381bb14835,8,4b05a60cf964a5202de022e3,9
117,0,4b05a60cf964a5202de022e3,8
118,0,4b05a60cf964a5202de022e3,9
119,0,49d0e586f964a5203d5b1fe3,12
120,0,42829c80f964a5205e221fe3,8
121,0,4f7ef90ee4b079381bb14835,8,4b05a60cf964a5202de022e3,10,3fd66200f964a52008ec1ee3,16
122,1,4afb835bf964a520691e22e3,9
123,0,4b05a60cf964a5202de022e3,9
124,0,4e0a432b1495b0bc65ecb220,18
125,0,4b4fd80bf964a520551727e3,13
126,1,4afb835bf964a520691e22e3,9,4f467fc1e4b068bc663e155a,18,40b28c80f964a52037f81ee3,19
127,1,4afb835bf964a520691e22e3,9
128,1,3fd66200f964a52045ec1ee3,12
129,0,4b05a60cf964a5202de022e3,9
130,1,4a367102f964a520869d1fe3,14
131,0,4a367102f964a520869d1fe3,10,45016cecf964a520c2381fe3,16
132,0,42829c80f964a5205e221fe3,9
133,0,4a28402bf964a52004951fe3,12
134,0,452113b6f964a520bc3a1fe3,6
135,1,452113b6f964a520bc3a1fe3,20
136,0,4ba57662f964a520a60939e3,19
137,0,4a9712bef964a5204c2820e3,19
138,0,4b05a60cf964a5202de022e3,9
139,1,4afb835bf964a520691e22e3,9,4a95c3d5f964a5208e2420e3,20
140,0,4ae348fcf964a520e09221e3,18
141,1,45016cecf964a520c2381fe3,0
142,0,4b05a60cf964a5202de022e3,12
143,1,4ba50be4f964a52040d538e3,12
144,0,4b0ae389f964a5207e2923e3,13
145,0,4b05a60cf964a5202de022e3,8
146,0,49d0e532f964a5203c5b1fe3,12,40b28c80f964a520f6f71ee3,17
147,0,42829c80f964a5205e221fe3,8
148,0,452113b6f964a520bc3a1fe3,23
149,0,4cc331463d7fa1cdfb0da45f,13
150,0,42829c80f964a5205e221fe3,7
151,1,452113b6f964a520bc3a1fe3,12,4b5a430af964a5205ab828e3,14,4b54e636f964a52019d227e3,15
152,0,4c91546ab641236ab6a68079,12,4d0fc85a9302a35df21c776e,18,4f9c43c3e4b0a3d1dc378cfa,20
153,1,452113b6f964a520bc3a1fe3,13,4ae61682f964a520a1a421e3,22
154,1,4aa2a6c5f964a520054220e3,15
155,1,45a152ecf964a520e0401fe3,13
156,0,4f862c48e4b078b17afc3d75,1,4a71ac48f964a5205bd91fe3,7,4c4e2095fb742d7f9bcace2d,16,4cff6944f7b38cfa5108c9c3,20
157,0,50994b21e4b06fdeb6a6b69c,13,40b28c80f964a52006f81ee3,21,49fa4f07f964a520ea6d1fe3,23
158,1,4f862c48e4b078b17afc3d75,2
159,1,4f2701e4e4b0b653a61b602d,13,50e34941e4b0a2f2220f32d8,15
160,0,4ba08429f964a520937037e3,10,4ad72e20f964a520ed0821e3,10,4283ee00f964a520dd221fe3,16
161,1,4c2e42e0e307d13a00430fda,21,4a3d99aef964a52083a21fe3,21,4a1b3febf964a520dd7a1fe3,21,4d20efa36e8c37041b1afe9f,22,4a54a236f964a5202db31fe3,22,46190ffaf964a5205a451fe3,22,4b9a7c41f964a520a5b935e3,22
162,0,4b4cdab8f964a520d0c126e3,17,4d20efa36e8c37041b1afe9f,18,4b54ad53f964a5208dc627e3,19,4a9d8285f964a5205e3820e3,20
163,1,4d20efa36e8c37041b1afe9f,1,4a9d8285f964a5205e3820e3,10,4acbb591f964a52018c520e3,10
164,0,4abecb69f964a520f18f20e3,23
165,0,452113b6f964a520bc3a1fe3,3,4e98923c61af89f39dd6a78e,4
166,0,452113b6f964a520bc3a1fe3,15
167,1,4b1d7915f964a520011124e3,8
168,0,4fbac04ee4b0c7f68a477a37,18
169,1,4fbac04ee4b0c7f68a477a37,8
170,1,4fcbce53e4b03cf73d4a31f4,16
171,0,4c8297e2e602b1f7dc059e7a,18,40eb3d00f964a520250a1fe3,18
172,1,4fcbce53e4b03cf73d4a31f4,20
173,1,4fd4caabe4b03121ce8fea98,12,4fcbce53e4b03cf73d4a31f4,22
174,0,4b4fa811f964a520740f27e3,20
175,0,4fcbce53e4b03cf73d4a31f4,7
176,0,4bbde6aaa0a0c9b674221c0f,9,4bbde6aaa0a0c9b674221c0f,9
177,0,4fcbce53e4b03cf73d4a31f4,21
178,0,4e3b6930b0fb875af8474101,15
179,1,4fcbce53e4b03cf73d4a31f4,8
180,0,4fbac04ee4b0c7f68a477a37,20
181,0,44bc81def964a52097351fe3,10,4e42ce7b6284d1faa449ff5b,10,4ecd63c3b8f7971d672cde37,19
182,0,4fbac04ee4b0c7f68a477a37,15
183,1,4fbac04ee4b0c7f68a477a37,12
184,0,4c92469257e5b60ce09c671c,12
185,1,4fbac04ee4b0c7f68a477a37,23
186,0,4c92469257e5b60ce09c671c,9
187,1,4b50fb2bf964a520c53b27e3,12,49fb9aa9f964a520636e1fe3,17
188,1,4fbac04ee4b0c7f68a477a37,20
189,0,4a367102f964a520869d1fe3,9
190,0,4bc8f1363740b713bcc55d65,14
191,0,4ae8bf2ef964a520ebb121e3,18
192,0,4fcbce53e4b03cf73d4a31f4,7
193,0,4b2da99ef964a52023da24e3,19,3fd66200f964a52062ec1ee3,21
194,0,4be1feb19296c9b631e09390,8
195,1,4f101582e4b0aabf1639dbb4,14,4bf5887cbfeac92869a79236,15,45acede2f964a52066411fe3,19,4a83206df964a52028fa1fe3,22
196,0,4fd48ef7e4b0f0b2d5242553,9,4a83206df964a52028fa1fe3,15
197,0,4fd48ef7e4b0f0b2d5242553,8,4a83206df964a52028fa1fe3,19,4a83206df964a52028fa1fe3,21
198,0,4fd48ef7e4b0f0b2d5242553,9,4f101582e4b0aabf1639dbb4,20,4be4b5eb2468c9282936ff42,21,49ff6be8f964a52020701fe3,21
199,0,4a7178e5f964a5203fd91fe3,12,4bc635c4f360ef3bd055db2d,12
200,1,4b955b43f964a520359e34e3,15
201,0,4a83206df964a52028fa1fe3,11,51ffc3fb498eda6bb8bbb165,11,4ab3d2e4f964a520a36e20e3,17
202,0,4e148f3eaeb7727f21033d3d,8,4bebb6c962c0c9289675e2d4,8,50f6ba06e4b0e10e1397bcb9,9
203,0,4d811070577eb1f79e4db4d3,12
204,0,43be0c22f964a5200c2d1fe3,21
205,0,43be0c22f964a5200c2d1fe3,10
206,0,4a772824f964a520c0e31fe3,19
207,0,50c66997e4b0250081825680,14,4ae30e97f964a520279021e3,21
208,1,4ab68067f964a5207a7720e3,10,4420e88bf964a52088311fe3,11
209,0,43be0c22f964a5200c2d1fe3,19
210,0,4b1d7915f964a520011124e3,16
211,1,4a1b3cd9f964a520db7a1fe3,13
212,0,4b5650b1f964a520d40a28e3,18
213,0,4b1d7625f964a520d81024e3,16
214,1,4a5ea67ef964a520fabe1fe3,20
215,1,44cf0ff8f964a5201c361fe3,17,4764e82df964a520ec4c1fe3,21
216,0,4ae61682f964a520a1a421e3,19,4a367102f964a520869d1fe3,20
217,0,4b1d7625f964a520d81024e3,8
218,1,4b619eb5f964a5205b1a2ae3,18
219,1,4b1d7625f964a520d81024e3,19
220,0,4aac2d1cf964a520ac5c20e3,7,4ab67ac2f964a520517720e3,13
221,1,4b9011b7f964a520a87333e3,18
222,0,4ed7dfb661afca7b25f80dd8,18
223,0,4b13d975f964a520b99923e3,18
224,0,4396dfeaf964a5209b2b1fe3,18
225,0,4b1d7625f964a520d81024e3,7
226,0,4be6037c8a8cb713e970c4a0,8
227,0,474d8bbdf964a520a54c1fe3,5
228,0,4a02465ef964a52045711fe3,19
229,1,4e08afd6c65b5bf277972de9,13
230,1,4ade41b3f964a520607421e3,11
231,1,4b9011b7f964a520a87333e3,18,4a02465ef964a52045711fe3,21
232,0,4aba3117f964a520898020e3,15
233,1,3fd66200f964a5207fec1ee3,23
234,1,510f516ee4b0428ee45a99a7,4
235,1,452113b6f964a520bc3a1fe3,19
236,0,45a152ecf964a520e0401fe3,20
237,0,452113b6f964a520bc3a1fe3,9,4b954899f964a520139a34e3,9
238,0,4a231b73f964a520b67d1fe3,13
239,1,4f31f48fe4b0acb1ec68d253,17
240,0,51254abce4b0be450cb11e22,20
241,0,4a549cd9f964a5202ab31fe3,20
242,1,40b28c80f964a5200bf81ee3,15
243,0,4bc0a1444cdfc9b6aa1f9321,14,4a720c3cf964a52038da1fe3,15
244,0,42829c80f964a5205e221fe3,15
245,0,4b4b8c12f964a520dd9f26e3,10
246,0,42829c80f964a5205e221fe3,15
247,0,4bbb56853db7b7133932249a,7
248,0,4b1a9201f964a52087ec23e3,16
249,1,4a9c631cf964a520023720e3,16
250,0,4696393cf964a520e2481fe3,17
251,0,4fa5a0fee4b0ddd49656701e,20
252,1,4acea89ef964a52099d120e3,23
253,1,44cf0ff8f964a5201c361fe3,17
254,1,4a537ad1f964a52053b21fe3,15
255,0,4a762b7af964a52077e21fe3,13
256,0,4bb163d5f964a52071903ce3,7,4a762b7af964a52077e21fe3,20,4bb163d5f964a52071903ce3,22
257,0,4c408a357beab713a9589555,11,4b3b9b64f964a520e87625e3,15,51254abce4b0be450cb11e22,15
258,0,4b528829f964a520498127e3,10,4bb163d5f964a52071903ce3,20,4d1cd55fddc85481f994cb60,21
259,1,4bb163d5f964a52071903ce3,2
260,0,4a762b7af964a52077e21fe3,18
261,0,4c17e296fe5a76b0353a0115,17
262,0,4fd87930e4b0581af54b50ee,17
263,0,4c408a357beab713a9589555,11
264,0,4a02465ef964a52045711fe3,16
265,1,50c66997e4b0250081825680,19
266,1,4aca29d2f964a520adc020e3,17
267,0,4bb163d5f964a52071903ce3,2
268,0,4a537ad1f964a52053b21fe3,18
269,0,4b4b8c12f964a520dd9f26e3,13
270,1,4bb163d5f964a52071903ce3,0
271,0,4b4b8c12f964a520dd9f26e3,13,416f1300f964a5209f1d1fe3,20
272,1,4a537ad1f964a52053b21fe3,19
273,0,4c408a357beab713a9589555,11
274,0,452e194ef964a5204e3b1fe3,16
275,1,46190ffaf964a5205a451fe3,19
276,0,4b3d563ff964a520a49225e3,18
277,1,50743592e4b04f7121a1d41c,16
278,1,4d6578574e1ea1cd14df50b9,13,40eb3d00f964a520250a1fe3,13
279,0,4b7ee218f964a520a20630e3,12
280,0,4ac79258f964a52017b820e3,12,4aaba5ecf964a520b35920e3,15
281,0,4bd4b86a6798ef3b8743628d,17
282,1,4f7f78cfe4b0d9edeb32d74c,21
283,0,46e55504f964a520b94a1fe3,11
284,0,4ce430fb22bef04d11c9d7f8,21
285,1,4a6cc423f964a52095d11fe3,14
286,1,4dfd2665d164848a03f84900,13
287,1,4a7475c6f964a5203ade1fe3,14
288,1,4a02465ef964a52045711fe3,21
289,0,4ab8f8d4f964a5207a7d20e3,12,4de19091d22d2a4ecdb18204,18
290,1,4b3818f5f964a520934b25e3,11
291,1,4c4e2095fb742d7f9bcace2d,16
292,0,3fd66200f964a52052ec1ee3,18
293,0,4ab2ae03f964a520d96b20e3,11
294,0,4e0a432b1495b0bc65ecb220,16
295,0,4a3fc697f964a520efa31fe3,12,4f5e28ace4b01014bc4d784a,14
296,0,40b28c80f964a5206bf81ee3,18
297,1,4ab01196f964a520c16520e3,15
298,0,4ab2ae03f964a520d96b20e3,12,4dc435d7cc3f0ed97341fb8f,18
299,0,4ab8f8d4f964a5207a7d20e3,13
300,1,4b9988d4f964a520558135e3,23
301,0,4aaa3040f964a5209d5520e3,7
302,1,4a22c63ef964a520877d1fe3,23
303,0,4ac52e65f964a520ceb020e3,19
304,0,4c5346211b46c9b6e250aecc,19
305,1,4b54c7ebf964a5202ccc27e3,10,4cadf3d109339c74bc10ddcb,14
306,0,4297b480f964a52067241fe3,19
307,0,4a7aeda3f964a520a1e91fe3,13,4aea58eef964a52026bb21e3,18
308,0,4ace336ff964a52006cf20e3,12
309,0,4a5fb0f8f964a5200ec01fe3,17
310,0,5097f4fe4b9033ce2157c89d,7
311,0,4a231b73f964a520b67d1fe3,18
312,0,4a272817f964a52061911fe3,18
313,0,4bd3713c9854d13aacd5fd4d,12,4b3d563ff964a520a49225e3,17
314,0,50732d2fe4b075ecaab2898e,12
315,0,4adb3bd7f964a5201c2521e3,8
316,1,502d53f9e4b01a4fc085bea3,14
317,1,4a9d11fff964a520d53720e3,12
318,0,4adb3bd7f964a5201c2521e3,8,4c5346211b46c9b6e250aecc,20
319,0,4af2cbfaf964a5208ae821e3,9
320,0,4ababe5ef964a520b88220e3,17
321,0,4c9394dcf7cfa1cdc3aaab15,20
322,0,4dc68d73b0fb5556cd0c1601,17
323,1,4a7783edf964a520b7e41fe3,10
324,1,4ad626a1f964a520620521e3,12
325,0,4aaa3040f964a5209d5520e3,8
326,0,4e332b4c7d8b6946c1eba811,17
327,0,506799e8e4b0da82c6acb886,21
328,0,4fd87930e4b0581af54b50ee,13
329,1,4a621324f964a520fcc21fe3,0
330,0,4f7c8902e4b032c26c6798db,18
331,1,4d123ac1ffa36ea81577f7da,23
332,1,49fefa33f964a520c16f1fe3,11
333,0,452e194ef964a5204e3b1fe3,19
334,0,4a7f3917f964a52054f31fe3,18
335,1,4ac38c31f964a520bd9b20e3,13
336,1,4e713636483b926f0796cc8c,18
337,1,4ac38c31f964a520bd9b20e3,21
338,1,4a7ef64cf964a5205ff21fe3,13
339,1,452113b6f964a520bc3a1fe3,8
340,0,474d8bbdf964a520a54c1fe3,10
341,0,4b71d2fcf964a520975e2de3,14,3fd66200f964a52040f11ee3,15,4ab2d1f7f964a5208b6c20e3,18
342,0,40eb3d00f964a520250a1fe3,14,49f10706f964a5207e691fe3,18,4ed578ef8b81e3224623faeb,20
343,1,4b71d2fcf964a520975e2de3,10,434ef500f964a520a9281fe3,15,40eb3d00f964a520250a1fe3,16,44cf0ff8f964a5201c361fe3,21,4ce430fb22bef04d11c9d7f8,21,4a549c39f964a52029b31fe3,21
344,1,40eb3d00f964a520250a1fe3,1,452113b6f964a520bc3a1fe3,1,4de2746cd22d2a4ecdc5cbe1,1
345,1,43091580f964a52030271fe3,0,452113b6f964a520bc3a1fe3,2
346,1,4ac80468f964a52039bb20e3,16,4d07a16ba26854814cb8c7bd,16,4aa98799f964a5201a5420e3,17
347,0,4b09a8ebf964a5202a1b23e3,12
348,1,4f6cda03e4b07a4bc3de47b3,12
349,0,40b28c80f964a5200bf81ee3,13,4b6509d9f964a520eee02ae3,15,40eb3d00f964a520250a1fe3,17
350,1,452113b6f964a520bc3a1fe3,6,4c161786a81db713e79485e7,7
351,1,41478600f964a520bd1c1fe3,12,4bafca9df964a52022213ce3,13
352,0,4a51296df964a520b4b01fe3,9,4c4c5d2746240f4777e4aff4,12
353,0,4c4e2095fb742d7f9bcace2d,20
354,1,44cf0ff8f964a5201c361fe3,15,4bafca9df964a52022213ce3,17,4c17e296fe5a76b0353a0115,18,4fd87930e4b0581af54b50ee,18,44cf0ff8f964a5201c361fe3,19
355,1,40b28c80f964a520f2f71ee3,18
356,1,4b1d7a4df964a520141124e3,14,4bec6e51976ac928e8fe600b,17
357,1,4ab7de49f964a520347b20e3,13
358,0,4a60b9adf964a52014c11fe3,9
359,0,452113b6f964a520bc3a1fe3,5
360,0,452113b6f964a520bc3a1fe3,21
361,0,452113b6f964a520bc3a1fe3,0
362,0,4fb29f54e4b002c22893b1fd,19
363,0,4a367102f964a520869d1fe3,8
364,0,452113b6f964a520bc3a1fe3,8,4bfd1b14f7c82d7f75a38d04,9
365,0,40eb3d00f964a520250a1fe3,5,4cbf1e7397bc721eb6ab8367,5,4a43f746f964a520fda61fe3,5,4c9a78ad78ffa09318b46c75,5,4b3d563ff964a520a49225e3,5,4ac38c31f964a520bd9b20e3,5,4a7a5311f964a52029e91fe3,5,4a549cd9f964a5202ab31fe3,5,4a272e28f964a52065911fe3,5
366,0,4bbde6aaa0a0c9b674221c0f,16
367,0,4bbde6aaa0a0c9b674221c0f,13
368,1,4a999aa9f964a520602f20e3,15
369,1,4c1d02efb9f876b0d3d67c46,13
370,0,4b104c76f964a520456d23e3,15
371,0,4b575db8f964a520d63328e3,12,4e03bd0918a877730b74e5d4,12
372,1,4aec7d14f964a520c7c721e3,16
373,0,4b5f4f45f964a52046b329e3,13
374,1,4ae47c4ef964a520e09a21e3,13
375,0,4b104c76f964a520456d23e3,13
376,0,4b104c76f964a520456d23e3,14
377,1,4f64a007e4b075c7134f6ad9,10
378,0,4aec7d14f964a520c7c721e3,12
379,0,4a7c2b90f964a520f3eb1fe3,10
380,1,4f64a007e4b075c7134f6ad9,10
381,0,4b5da53cf964a520e96429e3,14
382,0,4ebc1b380cd674ac773a2aae,12
383,1,4f64a007e4b075c7134f6ad9,11,4b104c76f964a520456d23e3,14
384,0,4b8677c3f964a520558b31e3,14
385,1,4f64a007e4b075c7134f6ad9,8
386,0,4c2baccb8abca593878e0020,17,40eb3d00f964a520250a1fe3,17
387,0,4a9d27a9f964a520ec3720e3,11
388,0,4b104c76f964a520456d23e3,10
389,1,4f64a007e4b075c7134f6ad9,10
390,1,40eb3d00f964a520250a1fe3,12
391,0,4f64a007e4b075c7134f6ad9,8
392,1,4b104c76f964a520456d23e3,10
393,0,4bc5f28351b376b021b01a6f,8
394,0,4d6411bfdbeb224ba0bca645,15
395,0,4c2baccb8abca593878e0020,16
396,0,4c98a4ec6ffe8cfa589cfe2f,7
397,1,456fd93cf964a5203a3e1fe3,17,4aeb0bb5f964a52089bd21e3,17,4acb429af964a5205cc320e3,17
398,1,4abecb69f964a520f18f20e3,9
399,0,452113b6f964a520bc3a1fe3,4
400,0,4c113d06d41e76b0b50e310d,11,49f5e41cf964a520cc6b1fe3,16
401,0,4ab371a0f964a520a96d20e3,14
402,0,4c852e49d34ca143d2e44480,13,4ab371a0f964a520a96d20e3,13,49f5e41cf964a520cc6b1fe3,15
403,1,4b9c0efcf964a520b14536e3,15
404,1,4ae30e97f964a520279021e3,9,4bb0ef64f964a520c46b3ce3,15,4a9d11fff964a520d53720e3,17,4ac156acf964a520d09620e3,17,49f5e41cf964a520cc6b1fe3,18,4a9d11fff964a520d53720e3,19,4a9d11fff964a520d53720e3,19,48a093dff964a52088511fe3,20
405,0,4ae30e97f964a520279021e3,15,4a2836adf964a520fd941fe3,19
406,0,4abec83ef964a520d98f20e3,17,4aa6caabf964a520fe4a20e3,20,4cff6944f7b38cfa5108c9c3,21,4ae30e97f964a520279021e3,21
407,0,4e3342d8227111ae768cc7dc,11
408,1,4a164926f964a520fb781fe3,9,4c50b891875fef3b93dd6dd1,14,45a3a695f964a520f3401fe3,20
409,0,3fd66200f964a5200eec1ee3,19
410,0,49f62220f964a5200a6c1fe3,10,49f621a5f964a520086c1fe3,10,4b1eccc5f964a520b31f24e3,10
411,0,4ad7bc20f964a520420e21e3,19
412,0,504612b5e4b0872e5918723a,5,4b3d08c8f964a520748c25e3,17
413,1,4c4eedea9932e21ebd278cce,17
414,1,5173181be4b0418397d18664,11,4fd87930e4b0581af54b50ee,13,45bc5a54f964a520f9411fe3,21
415,1,4bdd9617aebd2d7f1d61af51,15,3fd66200f964a520e3eb1ee3,18,4cd450c0122ba1430ea424a1,20,4bdd9617aebd2d7f1d61af51,21
416,1,3fd66200f964a520abeb1ee3,10
417,0,504ff9dce4b06e5938206fbc,22
418,1,4a9e78b3f964a520443a20e3,9,4764e82df964a520ec4c1fe3,13,4acd298cf964a52026cb20e3,15,4b897c3af964a520e73a32e3,16
419,1,4a63536cf964a520c2c41fe3,10
420,1,40b28c80f964a5200ff81ee3,16,49d78bc7f964a520325d1fe3,18
421,1,4a180c0cf964a52076791fe3,13
422,1,42605580f964a52013211fe3,23
423,0,4a367231f964a5208a9d1fe3,8
424,0,4c6d87e9e6b7b1f7ce03aa8e,12
425,1,4cd450c0122ba1430ea424a1,0
426,0,452113b6f964a520bc3a1fe3,15
427,1,4afdfc1bf964a520b82c22e3,22,41648700f964a520761d1fe3,22
428,0,4677af28f964a520e7471fe3,19
429,1,4aea239af964a520b1b921e3,16
430,1,4bd4b86a6798ef3b8743628d,11
431,1,4ad23024f964a520f3df20e3,14,43388b80f964a52031281fe3,20
432,0,4197f180f964a520121e1fe3,0
433,1,43388b80f964a52031281fe3,21
434,1,501b25a5e4b084a4c4569c47,19,43388b80f964a52031281fe3,21,43349700f964a52015281fe3,23
435,1,4fb29f54e4b002c22893b1fd,22
436,1,40b28c80f964a5202ff81ee3,0
437,0,4e52dcf1d22d1a63d9463684,18
438,0,3fd66200f964a520cdeb1ee3,22
439,1,4420e88bf964a52088311fe3,14
440,0,4d21532b04f55941ec8ef485,20
441,1,40b28c80f964a52089f81ee3,19
442,1,43388b80f964a52031281fe3,17
443,1,4b11cf55f964a520278523e3,15,43388b80f964a52031281fe3,18
444,1,4696393cf964a520e2481fe3,20
445,1,4bd4b86a6798ef3b8743628d,17,4a673715f964a52000c91fe3,20,4283ee00f964a520da221fe3,21
446,0,40eb3d00f964a520250a1fe3,4
447,0,4a86db2cf964a520650120e3,11,4a5b6b91f964a52026bb1fe3,11
448,0,50c66997e4b0250081825680,7
449,0,452113b6f964a520bc3a1fe3,13
450,0,452113b6f964a520bc3a1fe3,15
451,1,4bfff3e7efa2ef3bc731aa8c,0
452,1,4de1b81dc65b7a3e210a6242,0
453,0,4a32e2e8f964a520b69a1fe3,15
454,1,4dd83669fa76ad96d1393abf,7
455,1,49f10706f964a5207e691fe3,13
456,0,4baa6c50f964a520ba683ae3,9,511ff09ce4b0655fee51b12d,14
